EVA_NR;DS100;IFOPT;NAME;VERKEHR;LAENGE;BREITE;STATUS
8011923;BHUB;de:12067:900310612;Hubertushöhe;nur DPN;13,9651510;52,2338700;
8011924;WHU;de:13072:383;Huckstorf;RV;12,1160260;53,9844800;
8011925;UHUE;de:16072:8011925;Hüttengrund;nur DPN;11,1977110;50,3811530;
8011928;DHUN;de:14523:1116;Hundsgrün;RV;12,2114520;50,3662560;
8011929;LIB;de:15089:8011929;Ilberstedt;RV;11,6509220;51,8068620;
8011931;UIB;de:16070:8011931;Ilmenau Bad;nur DPN;10,9089660;50,6813480;
8011932;UIR;de:16070:8011932;Ilmenau-Roda;nur DPN;10,8891110;50,6972280;
8011933;LIG;de:15085:8011933;Ilsenburg;nur DPN;10,6831030;51,8690040;
8011934;UIM;de:16063:8011934;Immelborn;RV;10,2804150;50,7932350;
8011935;UIP;de:16070:8011935;Ilmenau Pörlitzer Höhe;nur DPN;10,9227530;50,6946990;
8011937;DIR;de:14523:904;Irfersgrün;nur DPN;12,4096020;50,6085470;
8011939;WJAB;de:13071:7118;Jabel(Meckl);RV;12,5475590;53,5452630;
8011940;BJF;de:12067:900310007;Jacobsdorf(Mark);RV;14,3550370;52,3326260;
8011944;BJW;de:12071:900445750;Jänschwalde;RV;14,5007610;51,8662730;
8011945;BJWO;de:12071:900445751;Jänschwalde Ost;RV;14,5412480;51,8778170;
8011946;LJV;de:15081:8011946;Jävenitz;RV;11,4930670;52,5196640;
8011947;WJS;de:13073:11741;Jagdschloß;nur DPN;13,6198720;54,3764790;
8011948;DJD;de:14521:30908;Jahnsdorf(Erzgeb);nur DPN;12,8575110;50,7549460;
8011951;WJAS;de:13076:4253;Jasnitz;nur DPN;11,3740580;53,3863890;
8011952;LJEB;de:15091:8011952;Jeber-Bergfrieden;RV;12,3496990;51,9846370;
8011953;WJER;de:13073:2364;Jeeser;RV;13,2588020;54,1645480;
8011956;UJP;de:16053:8011956;Jena Paradies;FV;11,5874610;50,9248560;
8011957;UJW;de:16053:8011957;Jena West;RV;11,5778480;50,9232860;
8011958;UJZ;de:16053:8011958;Jena-Zwätzen;nur DPN;11,6208750;50,9554870;
8011959;LJES;de:14730:8011959;Jesewitz(Leipzig);RV;12,5450140;51,4198860;
8011960;LJN;de:15091:8011960;Jessen(Elster);RV;12,9547220;51,7927870;
8011961;LJZ;de:15082:8011961;Jeßnitz(Anh);RV;12,2773530;51,6825520;
8011962;WJT;de:12060:900350811;Joachimsthal;nur DPN;13,7494730;52,9803800;
8011963;DJA;de:14523:1117;Jocketa;RV;12,1701030;50,5552970;
8011966;DJZ;de:14523:1118;Jößnitz;RV;12,1398270;50,5376180;
8011967;DJ;de:14521:40342;Johanngeorgenstadt;RV;12,7287360;50,4375960;
8011968;BJA;de:12072:900245007;Altes Lager;nur DPN;12,9890480;52,0173560;
8011970;DCKI;de:14511:30417;Chemnitz Kinderwaldstätte;nur DPN;12,9535680;50,8842110;
8011971;DCM;de:14511:30393;Chemnitz Mitte;nur DPN;12,9125870;50,8266280;
8011974;DCBH,DCBO;de:14511:30377;Chemnitz-Borna Hp;nur DPN;12,8944590;50,8598670;
8011975;DCE;de:14511:55975;Chemnitz Erfenschlag;RV;12,9501840;50,7876030;
8011977;DCHA;de:14511:60818;Chemnitz-Harthau;nur DPN;12,9240490;50,7768660;
8011978;DCRE;de:14511:30106;Chemnitz-Reichenhain;RV;12,9358770;50,7950770;
8011979;DCC;de:14511:55979;Chemnitz-Schönau;nur DPN;12,8765000;50,8180950;
8011980;DCSI;de:14511:30435;Chemnitz-Siegmar;nur DPN;12,8425100;50,8155610;
8011981;BKAB;de:12061:900260012;Kablow;nur DPN;13,7213510;52,3000670;
8011983;LKF;de:14730:8011983;Kämmereiforst;RV;12,5407930;51,4763000;
8011985;UKA;de:16074:8011985;Kahla(Thür);RV;11,5891040;50,8089260;
8011988;DKA;de:14625:6201;Kamenz(Sachs);nur DPN;14,0921920;51,2737810;
8011991;WKAB;de:13075:6228;Karlsburg;nur DPN;13,6098020;53,9824470;
8011992;WKH;de:13075:4239;Karlshagen;nur DPN;13,8314300;54,1167550;
8011993;UKF B;de:15084:8011993;Karsdorf;RV;11,6557660;51,2806880;
8011994;WKT;de:12070:900215455;Karstädt;nur DPN;11,7386180;53,1606840;
8011995;WKAR;de:13074:5265;Kalsow;RV;11,5783500;53,9256990;
8011999;UKH;de:16073:8011999;Katzhütte;RV;11,0611100;50,5610650;
8012000;UKL;de:16073:8012000;Kaulsdorf(Saale);RV;11,4336420;50,6113410;
8012002;WKV;de:13072:9000;Kavelstorf(Kr Rostock);RV;12,1978210;54,0070810;
8012004;DKAU;de:14521:52004;Kemtau;RV;12,9539210;50,7429440;
8012005;WKEN;de:13073:387;Kenz;nur DPN;12,7410130;54,3298750;
8012006;BKE;de:12071:900445801;Kerkwitz;RV;14,6275670;51,9095780;
8012007;UKIE;de:16068:8012007;Kiebitzhöhe;RV;11,2035550;51,1810280;
8012009;WKJ;de:13076:4669;Kirch-Jesar;RV;11,2633210;53,4485960;
8012011;LKIM;de:12051:900275719;Kirchmöser;RV;12,4222060;52,3752350;
8012012;UKI;de:15084:8012012;Kirchscheidungen;RV;11,6625700;51,2447000;
8012014;LKD H;de:15090:8012014;Kläden(Stendal);RV;11,6548360;52,6378140;
8012015;BKLD;de:12060:900350153;Klandorf;nur DPN;13,5559570;52,8779380;
8012021;WKB;de:13075:2195;Klein Bünzow;RV;13,6224400;53,9236570;
8012033;UKFA;de:16062:8012033;Kleinfurra;RV;10,7631960;51,4174070;
8012034;UKJ;de:15084:8012034;Kleinjena;RV;11,7812790;51,1802650;
8012036;DKRD;de:14625:6025;Kleinröhrsdorf;nur DPN;13,9900520;51,1341750;
8012037;DKMA;de:14522:52037;Kleinschirma;nur DPN;13,2818170;50,9025810;
8012040;LKK;de:15091:8012040;Klieken;RV;12,3717780;51,8945300;
8012043;BKG;de:12071:900445122;Klinge;nur DPN;14,5182710;51,7436080;
8012044;DKC;de:14628:1243;Klingenberg-Colmnitz;RV;13,5010140;50,9259700;
8012045;DKN;de:14523:666;Klingenthal;nur DPN;12,4626770;50,3571630;
8012046;LKLM;de:14730:8012046;Klitschmar;RV;12,2288950;51,5083060;
8012053;DKLB;de:14522:55200;Klosterbuch;nur DPN;13,0040600;51,1576220;
8012054;BKLF;de:12060:900350154;Klosterfelde;nur DPN;13,4881310;52,7913760;
8012059;LKNF;de:14713:8012059;Knautnaundorf;nur DPN;12,2729450;51,2471320;
8012061;BKOD;de:14626:8645;Kodersdorf;nur DPN;14,9162320;51,2595540;
8012064;UKOE;de:16068:8012064;Kölleda;RV;11,2449060;51,1802740;
8012065;WKP;de:13075:4134;Kölpinsee;nur DPN;14,0229050;54,0352900;
8012066;LKB;de:15086:8012066;Königsborn;RV;11,7562680;52,1340110;
8012067;DKB;de:14625:6101;Königsbrück;nur DPN;13,9002310;51,2602040;
8012072;DKOH;de:14628:3500;Königstein(Sächs Schw);RV;14,0788990;50,9194450;
8012075;UKZ;de:16073:8012075;Könitz(Thür);nur DPN;11,4871680;50,6601590;
8012079;DKTW;de:14628:3113;Köttewitz;nur DPN;13,8597040;50,9451430;
8012080;LKTU;de:15088:8012080;Kötzschau;nur DPN;12,1239040;51,3044630;
8012083;BKOW;de:12071:900445884;Kolkwitz;nur DPN;14,2501690;51,7577300;
8012084;BKOS;de:12071:900445885;Kolkwitz Süd;RV;14,2421790;51,7469130;
8012086;WKO;de:13075:4136;Koserow;nur DPN;13,9992750;54,0453350;
8012088;UKR;de:16076:8012088;Kraftsdorf;nur DPN;11,9308550;50,8780750;
8012089;BFIK;de:12067:900311233;Kraftwerk Finkenheerd;RV;14,5756540;52,2632280;
8012092;UKD;de:16071:8012092;Kranichfeld;nur DPN;11,2032250;50,8563350;
8012093;WKG;de:13071:5787;Kratzeburg;RV;12,9416270;53,4278030;
8012096;BKRM;de:12065:900203452;Kremmen;RV;13,0402310;52,7533470;
8012097;LKNZ;de:14730:8012097;Krensitz;RV;12,4619700;51,4904490;
8012098;DKRO;de:14521:40496;Kretscham-Rothensehma;nur DPN;12,9882450;50,4672100;
8012105;DKRP;de:14628:3610;Krippen;RV;14,1604250;50,9130820;
8012107;UKPR;de:16075:8012107;Krölpa-Ranis;nur DPN;11,5433200;50,6771180;
8012108;WKR;de:13072:2480;Kröpelin;RV;11,7915730;54,0691370;
8012109;WKRP;de:13072:2479;Kronskamp;RV;12,3153870;53,9335560;
8012113;DKRU;de:14628:3912;Krumhermsdorf;nur DPN;14,2073480;50,9929630;
8012114;LKRP;de:15088:8012114;Krumpa;RV;11,8546360;51,2894370;
8012115;DKU;de:14625:7772;Kubschütz;nur DPN;14,5096340;51,1657260;
8012117;LKUH;de:14729:8012117;Kühren;RV;12,8331960;51,3493410;
8012127;WKUM;de:13073:150;Kummerow(Stralsund);nur DPN;12,8846160;54,2983310;
8012129;BKUM;de:12067:900310610;Kummersdorf(Storkow);nur DPN;13,8741260;52,2750640;
8012131;DKJ;de:14626:9475;Kurort Jonsdorf;nur DPN;14,7066100;50,8538550;
8012132;DKJH;de:14626:9485;Kurort Jonsdorf Hst;nur DPN;14,7256680;50,8621510;
8012134;DKOW;de:14521:40533;Kurort Oberwiesenthal;nur DPN;12,9719810;50,4211780;
8012135;DKOY;de:14626:9495;Kurort Oybin;nur DPN;14,7455770;50,8436620;
8012136;DKON;de:14626:9499;Kurort Oybin-Niederdorf;nur DPN;14,7536240;50,8621660;
8012138;DRAT;de:14628:3710;Kurort Rathen;RV;14,0753410;50,9568160;
8012141;LKYA;de:14730:8012141;Kyhna;RV;12,2659280;51,5110180;
8012142;WKY;de:12068:900205139;Kyritz;nur DPN;12,3909450;52,9424910;
8012143;WLA;de:13072:1420;Laage(Meckl);RV;12,3396080;53,9195990;
8012145;BLW;de:14627:5440;Lampertswalde;RV;13,6803790;51,3084730;
8012146;WLAK;de:13073:11355;Lancken;RV;13,6078850;54,5180320;
8012147;LLBG;de:15088:8012147;Landsberg(b. Halle/Saale);RV;12,1667120;51,5328990;
8012148;LLAS;de:15088:8012148;Landsberg(b. Halle/Saale) Süd;RV;12,1723150;51,5043960;
8012150;DLAB;de:14612:6680;Langebrück(Sachs);nur DPN;13,8410720;51,1267510;
8012155;ULF;de:15084:8012155;Langendorf;RV;11,9593220;51,1814510;
8012156;LLGS;de:15088:8012156;Langeneichstädt;RV;11,7558050;51,3472860;
8012159;ULAO;de:16075:8012159;Langenorla Ost;nur DPN;11,5927040;50,7304090;
8012160;ULAW;de:16075:8012160;Langenorla West;nur DPN;11,5796630;50,7418770;
8012161;LLAG;de:15085:8012161;Langenstein;nur DPN;10,9792750;51,8604570;
8012162;LLWD;de:15083:8012162;Langenweddingen;nur DPN;11,5324040;52,0455540;
8012163;DLW;de:14628:3824;Langenwolmsdorf;nur DPN;14,1536690;51,0362510;
8012164;DLWM;de:14628:3828;Langenwolmsdorf Mitte;nur DPN;14,1273310;51,0386050;
8012167;ULCH;de:15084:8012167;Laucha(Unstrut);RV;11,6784420;51,2220580;
8012169;BLH;de:12066:900435203;Lauchhammer;RV;13,7432420;51,4745690;
8012170;DLST;de:14628:1870;Lauenstein(Sachs);nur DPN;13,8143980;50,7865650;
8012171;ULA;de:16072:8012171;Lauscha(Thür);nur DPN;11,1603020;50,4733140;
8012173;LLSG;de:14730:8012173;Laußig(Düben);RV;12,6396130;51,5407420;neu
8012174;DLZ;de:14625:6090;Laußnitz;nur DPN;13,8796530;51,2482500;
8012175;BLA;de:14625:6810;Lauta(Nl);RV;14,0931470;51,4472330;
8012176;DLR;de:14521:52176;Lauter(Sachs);RV;12,7490280;50,5680510;
8012177;WLAM;de:13073:11400;Lauterbach Mole;nur DPN;13,5031180;54,3422190;
8012178;LLSB;de:14729:8012178;Lauterbach-Steinbach;RV;12,6193870;51,1750360;
8012180;ULE;de:16055:8012180;Legefeld;nur DPN;11,2882620;50,9269080;
8012181;LSEL;de:14713:8012181;Leipzig Olbrichtstraße;RV;12,3535000;51,3698870;
8012183;LFLU;de:14730:8012183;Leipzig/Halle Flughafen;FV;12,2234260;51,4233380;
8012184;LLB;de:14713:8012184;Leipzig Bayerischer Bahnhof;RV;12,3816580;51,3292670;
8012186;LLMK;de:14713:8012186;Leipzig Markt;RV;12,3746120;51,3406400;
8012187;LMDR;de:14713:8012187;Leipzig MDR;RV;12,3863180;51,3200670;
8012188;LLG;de:14713:8012188;Leipzig-Gohlis;RV;12,3745330;51,3628610;
8012190;LLH;de:14713:8012190;Leipzig-Heiterblick;RV;12,4599790;51,3693390;
8012192;LLK;de:14713:8012192;Leipzig-Knauthain;nur DPN;12,3090950;51,2781810;
8012193;LLMH;de:14713:8012193;Leipzig-Möckern;RV;12,3522710;51,3644310;
8012194;LLST;de:14713:8012194;Leipzig-Stötteritz;RV;12,4114280;51,3245120;
8012195;LLT;de:14713:8012195;Leipzig-Thekla;RV;12,4309450;51,3715450;
8012196;LLN;de:14713:8012196;Leipzig Nord;RV;12,4010600;51,3641620;
8012197;LLW;de:14713:8012197;Leipzig-Wahren;RV;12,3216690;51,3806700;
8012198;DLS;de:14522:80229;Leisnig;nur DPN;12,9383890;51,1603250;
8012199;ULL;de:15084:8012199;Leißling;nur DPN;11,9098240;51,1854840;
8012201;DRAU;de:14521:40585;Lengefeld-Rauenstein;RV;13,2026760;50,7305830;
8012202;LLWP;de:14713:8012202;Leipzig Wilhelm-Leuschner-Platz;RV;12,3753940;51,3353960;
8012203;DLFD;de:14523:418;Lengenfeld(Vogtl);nur DPN;12,3732590;50,5731210;
8012204;LSVS;de:14713:8012204;Leipzig Slevogtstraße;RV;12,3444160;51,3729440;
8012205;BLTS;de:12064:900321540;Letschin;nur DPN;14,3474470;52,6327250;
8012207;ULBN;de:16068:8012207;Leubingen;RV;11,1533200;51,2050990;
8012208;DLEU;de:14522:70336;Leubsdorf(Sachs);RV;13,1413100;50,8018500;
8012211;LLWN;de:15088:8012211;Leuna Werke Nord;nur DPN;12,0005390;51,3213350;
8012212;LLWS;de:15088:8012212;Leuna Werke Süd;nur DPN;12,0066370;51,3065990;
8012213;ULEU;de:16073:8012213;Leutenberg;nur DPN;11,4478580;50,5648190;
8012215;BLE;de:12071:900445986;Leuthen(Cottbus);RV;14,2561080;51,6950790;
8012220;DLIG;de:14522:70355;Lichtenberg(Erzgeb);nur DPN;13,4037540;50,8401790;
8012221;WLH;de:13003:840;Rostock-Lichtenhagen;RV;12,0708660;54,1524030;
8012222;ULIH;de:16073:8012222;Lichtenhain(a d Bergbahn);RV;11,1323710;50,5920840;
8012223;DLTS;de:14524:20304;Lichtenstein(Sachs);nur DPN;12,6264120;50,7576770;
8012224;DLI;de:14524:1045;Lichtentanne(Sachs);RV;12,4196640;50,6993500;
8012225;ULIT;de:16073:8012225;Lichtentanne(Thür);nur DPN;11,4816060;50,5243770;
8012226;WLBT;de:12068:900205130;Liebenthal(Prignitz);RV;12,3935940;53,1513130;
8012228;LLWZ;de:14713:8012228;Leipzig-Liebertwolkwitz;RV;12,4692480;51,2839700;
8012231;DLIM;de:14523:1119;Limbach(Vogtl);RV;12,2531500;50,5870710;
8012232;DLM;de:14522:55206;Limmritz(Sachs);nur DPN;13,0497440;51,1178850;
8012233;LLI;de:15091:8012233;Linda(Elster);RV;13,0851760;51,8530560;
8012236;LLIN;de:14713:8012236;Leipzig-Lindenau;RV;12,3214830;51,3337560;
8012237;BLNG;de:12067:900310600;Lindenberg(Mark);nur DPN;14,1117050;52,2036250;
8012239;WLDW;de:12068:900205400;Lindow(Mark);nur DPN;12,9814170;52,9615860;
8012241;LLO;de:14729:8012241;Lobstädt;RV;12,4487320;51,1359970;
8012245;DLN;de:14521:52245;Lößnitz ob Bf;RV;12,7487690;50,6248730;
8012246;DLNU;de:14521:52246;Lößnitz unt Bf;RV;12,7244600;50,6111080;
8012247;DLOE;de:14627:4279;Lößnitzgrund;nur DPN;13,6537650;51,1218630;
8012249;DLO;de:14628:3732;Lohmen;nur DPN;13,9879040;50,9890600;
8012252;ULHO;de:16076:8012252;Loitsch-Hohenleuben;nur DPN;12,0486480;50,7342150;
8012253;BSTH;de:12072:900245836;Ludwigsfelde-Struveshof;RV;13,2321520;52,3171810;
8012255;BLOS;de:12060:900200040;Lottschesee;nur DPN;13,4985010;52,8153980;
8012257;BLU;de:12061:900261549;Lubolz;RV;13,8213510;51,9624160;
8012259;LLUC;de:15084:8012259;Luckenau;RV;12,0779020;51,0939930;
8012260;BLD;de:12072:900245016;Luckenwalde;RV;13,1604090;52,0905900;
8012262;WLOW;de:13076:9184;Lüblow(Meckl);RV;11,4643460;53,4110420;
8012263;LLBS;de:15086:8012263;Lübs(Magdeburg);RV;11,9351700;52,0202110;
8012264;WLST;de:13074:9120;Lübstorf;RV;11,4113160;53,7288810;
8012268;WLF;de:13074:5162;Lüdersdorf(Meckl);RV;10,8151430;53,8329240;
8012269;WLW;de:13072:537;Lüssow(Meckl);RV;12,1378600;53,8437240;
8012271;WLKL;de:13003:1503;Rostock-Lütten Klein;RV;12,0649850;54,1382220;
8012274;WLTW;de:13074:3356;Lützow;nur DPN;11,1804300;53,6559680;
8012279;LEL;de:15087:8012279;Lutherstadt Eisleben;RV;11,5507990;51,5181940;
8012280;LWET;de:15091:8012280;Lutherstadt Wittenberg Altstadt;RV;12,6414310;51,8637670;
8012282;LWP;de:15091:8012282;Lutherstadt Wittenberg-Piesteritz;RV;12,5967750;51,8718620;
8012284;LMAC;de:14729:8012284;Machern(Sachs);RV;12,6277570;51,3576280;
8012285;LLA;de:14713:8012285;Leipzig-Lützschena;RV;12,2930910;51,3900570;
8012287;LMSO;de:15003:8012287;Magdeburg Südost;RV;11,6699770;52,0701900;
8012289;LMGE;de:15003:8012289;Magdeburg-Eichenweiler;RV;11,6579820;52,1664480;
8012291;LMSA;de:15003:8012291;Magdeburg-Salbke;RV;11,6564470;52,0807450;
8012292;LMS;de:15003:8012292;Magdeburg-Sudenburg;RV;11,5971360;52,1204260;
8012295;LMW;de:15083:8012295;Mahlwinkel;RV;11,7888240;52,3937300;
8012296;WIM;de:13071:17477;Inselstadt Malchow;RV;12,4238080;53,4820100;
8012298;DMAL;de:14628:1605;Malter;nur DPN;13,6543430;50,9235950;
8012299;UMCH;de:16070:8012299;Manebach;nur DPN;10,8625010;50,6802910;
8012302;LMBN;de:15083:8012302;Marienborn;RV;11,1232690;52,1979040;
8012304;LMAN;de:14729:8012304;Markkleeberg Nord;RV;12,3722040;51,2879980;
8012305;LMAR;de:15082:8012305;Marke;RV;12,2570280;51,7411000;
8012308;LMA;de:14729:8012308;Markkleeberg;RV;12,3726150;51,2790290;
8012311;LMKS;de:14729:8012311;Markranstädt;nur DPN;12,2247600;51,3071800;
8012312;UML;de:16063:8012312;Marksuhl;nur DPN;10,2245890;50,9083500;
8012314;UMAH;de:16070:8012314;Marlishausen;nur DPN;11,0100560;50,8195040;
8012315;BMQU;de:12054:900220012;Marquardt;RV;12,9716270;52,4588810;
8012316;WMTF;de:13073:152;Martensdorf;RV;12,9302520;54,3009180;
8012317;UMT;de:16070:8012317;Martinroda;nur DPN;10,8809430;50,7331450;
8012318;DMEA;de:14627:4055;Meißen Altstadt;RV;13,4734010;51,1593030;
8012320;UME;de:16067:8012320;Mechterstädt;RV;10,5213670;50,9437780;
8012321;WMK;de:13074:5125;Dorf Mecklenburg;RV;11,4713430;53,8429320;
8012322;BMZ;de:12069:900222245;Medewitz(Mark);RV;12,3918290;52,0607060;
8012323;DMA;de:14524:10472;Meerane;RV;12,4572470;50,8509750;
8012324;DMS;de:14521:20358;Meinersdorf(Erzgeb);RV;12,8881750;50,7230060;
8012326;DME;de:14627:4000;Meißen;RV;13,4825220;51,1629570;
8012327;DMT;de:14627:4079;Meißen Triebischtal;RV;13,4625290;51,1524720;
8012328;LME;de:15083:8012328;Meitzendorf;RV;11,5589670;52,2093940;
8012329;WMCH;de:12060:900350126;Melchow;RV;13,6943750;52,7748710;
8012330;UMEL;de:16073:8012330;Mellenbach-Glasbach;RV;11,1102810;50,6032500;
8012332;UMEN;de:16071:8012332;Mellingen(Thür);RV;11,3943180;50,9500940;
8012333;UMGH;de:16072:8012333;Mengersgereuth-Hämmern;nur DPN;11,1182990;50,3928920;
8012334;UMHO;de:16072:8012334;Mengersgereuth-Hämmern Ost;nur DPN;11,1277450;50,3894710;
8012339;LMGB;de:15088:8012339;Merseburg Bergmannsring;RV;11,9896510;51,3373710;
8012341;BMZD,BMZDN;de:12052:900470163;Cottbus-Merzdorf;RV;14,3666690;51,7689100;
8012342;LMF;de:15090:8012342;Meßdorf;RV;11,5467710;52,7098990;
8012343;LLVD;de:14713:8012343;Leipzig Völkerschlachtdenkmal;RV;12,4064400;51,3188130;
8012344;LMIA;de:14713:8012344;Leipzig Miltitzer Allee;RV;12,2673450;51,3153530;
8012346;UMEU;de:16073:8012346;Meuselbach-Schwarzmühle;RV;11,0792140;50,5814120;
8012348;WME;de:12070:900215609;Meyenburg;nur DPN;12,2471610;53,3110960;
8012351;LMST;de:15081:8012351;Mieste;RV;11,2047710;52,4837500;
8012352;LMT;de:15081:8012352;Miesterhorst;RV;11,1201780;52,4662510;
8012354;LMI;de:15090:8012354;Miltern;RV;11,9366240;52,5633440;
8012355;LMIZ;de:14713:8012355;Leipzig-Miltitz;nur DPN;12,2550300;51,3253160;
8012358;WMI;de:13073:839;Miltzow;RV;13,2010080;54,1992630;
8012361;WMIR;de:13071:90002;Mirow;nur DPN;12,8207590;53,2704300;
8012362;WMIS;de:13072:1539;Mistorf;RV;12,1230440;53,8804970;
8012366;DMST;de:14521:20728;Mitteloelsnitz;nur DPN;12,7066650;50,7180310;
8012367;UMSK;de:16066:8012367;Mittelschmalkalden;nur DPN;10,4000550;50,7177140;
8012369;DMW;de:14522:60326;Mittweida;nur DPN;12,9598630;50,9875450;
8012370;BMX;de:12067:900311470;Mixdorf;nur DPN;14,3948020;52,1977800;
8012371;LMRN;de:14730:8012371;Mockrehna;RV;12,8195040;51,5056060;
8012373;LMGI;de:12063:900210197;Mögelin;nur DPN;12,3298150;52,5600890;
8012375;LMLK;de:14713:8012375;Leipzig-Mölkau;RV;12,4598200;51,3252380;
8012376;WMOE;de:13071:3628;Mölln(Meckl);RV;13,0845070;53,5859390;
8012377;WMN;de:13072:565;Mönchhagen;RV;12,2253360;54,1435700;
8012378;LMGN;de:15090:8012378;Möringen(Altm);RV;11,7488490;52,5816610;
8012381;LMOS;de:15086:8012381;Möser;RV;11,7846200;52,2189810;
8012384;WMOI;de:13074:9142;Moidentin;RV;11,4819180;53,8060710;
8012387;DMO;de:14627:4340;Moritzburg;nur DPN;13,6834350;51,1555870;
8012388;DML;de:14524:52388;Mosel;nur DPN;12,4813990;50,7835980;
8012390;LMCH;de:15088:8012390;Mücheln(Geiseltal);RV;11,8044370;51,3076410;
8012392;LMCZ;de:15088:8012392;Mücheln(Geiseltal) Stadt;RV;11,8137710;51,3038550;
8012393;LMUA;de:15091:8012393;Mühlanger;RV;12,7482120;51,8557120;
8012394;DMHL;de:14628:3144;Mühlbach(Pirna);nur DPN;13,8183380;50,9141160;
8012400;BMR;de:12067:900311475;Müllrose;nur DPN;14,4342460;52,2420460;
8012401;UMU;de:16071:8012401;München(Bad Berka);nur DPN;11,2545960;50,8700510;
8012407;DMUL;de:14522:70371;Mulda(Sachs);nur DPN;13,4131530;50,8089990;
8012408;DMH;de:14522:45301;Muldenhütten;RV;13,3889080;50,9055940;
8012409;LMD;de:15082:8012409;Muldenstein;RV;12,3540470;51,6677870;
8012410;LNHM;de:15089:8012410;Nachterstedt-Hoym;nur DPN;11,3330250;51,8029080;
8012412;DNA;de:14522:70142;Nassau(Erzgeb);nur DPN;13,4857660;50,7696010;
8012413;WNAS;de:12065:900200043;Nassenheide;RV;13,2391980;52,8169190;
8012414;LNAU;de:15088:8012414;Nauendorf(Saalkr);nur DPN;11,8845030;51,6085150;
8012415;UNMO;de:15084:8012415;Naumburg(Saale)Ost;RV;11,8238950;51,1555250;
8012416;LNH;de:14729:8012416;Naunhof;nur DPN;12,5942420;51,2770860;
8012417;UNE;de:15084:8012417;Nebra;RV;11,5701260;51,2834400;
8012418;WNL;de:12073:900340979;Nechlin;RV;13,9028800;53,4409270;
8012421;WNA;de:13071:5300;Neetzka;RV;13,5008380;53,5335180;
8012423;LNI;de:15085:8012423;Neinstedt;nur DPN;11,0848930;51,7523680;
8012424;LNDG;de:15088:8012424;Nemsdorf-Göhrendorf;RV;11,6592270;51,3583810;
8012425;LNS;de:12063:900210318;Nennhausen;nur DPN;12,5027900;52,5999100;
8012426;DNGM;de:14521:40491;Nennigmühle;RV;13,2531680;50,6910910;
8012428;WNED;de:12068:900205022;Netzeband;RV;12,6281030;52,9955560;
8012429;UNRO;de:15084:8012429;Naumburg-Roßbach;RV;11,7795300;51,1706490;
8012430;DNZU;de:14523:929;Netzschkau;RV;12,2442750;50,6114040;
8012436;WNWO;de:13072:1265;Neu Wokern;RV;12,5009160;53,7600330;
8012438;WNB;de:13072:2597;Neubukow;RV;11,6777630;54,0307790;
8012440;UAT;de:16065:8012440;Artern;RV;11,3107570;51,3632400;
8012442;DNDF;de:14521:55990;Neudorf(Erzgeb);nur DPN;12,9740400;50,4780300;
8012443;UNS;de:16074:8012443;Neue Schenke;RV;11,6376300;50,8753880;
8012445;BT;de:12071:900446411;Teichland;RV;14,4238130;51,8186130;
8012452;UNHI;de:16072:8012452;Neuhaus-Igelshieb;nur DPN;11,1461070;50,5010510;
8012454;DNF;de:14626:9350;Neugersdorf;nur DPN;14,6116350;50,9866360;
8012456;BNH;de:12071:900446070;Neuhausen(Cottbus);nur DPN;14,4126600;51,6870300;
8012460;DNKO;de:14625:7230;Neukirch(Lausitz)Ost;nur DPN;14,3220470;51,0907500;
8012462;DNK;de:14521:60819;Neukirchen-Klaffenbach;nur DPN;12,8936040;50,7710310;
8012463;LNWY;de:14729:8012463;Neukirchen-Wyhra;RV;12,5335360;51,0878460;
8012465;UNME;de:16076:8012465;Neumühle(Elster);RV;12,1703310;50,7022230;
8012467;LN;de:15089:8012467;Neundorf(Anh);RV;11,5937600;51,8246980;
8012468;UNH;de:16075:8012468;Neunhofen;nur DPN;11,7144400;50,7243450;
8012469;BNP;de:12066:900435347;Neupetershain;RV;14,1617030;51,6063240;
8012470;DNP;de:14626:9255;Neusalza-Spremberg;nur DPN;14,5262470;51,0342510;
8012471;DNZ;de:14627:4194;Neusörnewitz;RV;13,5527670;51,1475530;
8012472;UNU;de:16075:8012472;Neustadt(Orla);nur DPN;11,7576210;50,7347900;
8012474;WNG;de:13076:137;Neustadt-Glewe;nur DPN;11,5937790;53,3776400;
8012475;BNTB;de:12064:900321139;Neutrebbin;nur DPN;14,2370360;52,6763270;
8012478;LNW,LNW H;de:14713:8012478;Leipzig Messe;FV;12,3892780;51,3961450;
8012479;BNZ;de:12067:900310601;Neuzelle;RV;14,6488660;52,0987970;
8012482;DNDR;de:14627:4120;Niederau;RV;13,5604740;51,1763330;
8012483;DNBO;de:14522:52483;Niederbobritzsch;RV;13,4406370;50,9013890;
8012485;WNW;de:12060:900350493;Niederfinow;nur DPN;13,9289480;52,8306680;
8012487;LNF;de:12072:900245017;Niedergörsdorf;RV;12,9789310;51,9679300;
8012489;BNDL;de:12061:900260010;Niederlehme;nur DPN;13,6525260;52,3019760;
8012490;LNR;de:15083:8012490;Niederndodeleben;RV;11,5026630;52,1299760;
